car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,fuel_type,seller_type,year,engine_mileage_ratio,power_engine_ratio,km_per_year,power_mileage_ratio
Honda Amaze,Honda,Amaze,4.0,32000,Manual,19.692493169398904,1198.0,86.7,5,510000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,60.83536450639114,0.07237061769616027,8000.0,4.402692907098591
Volkswagen Vento,Volkswagen,Vento,10.0,65101,Manual,20.54,1598.0,103.6,5,285000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,77.79941577409932,0.06483103879849812,6510.1,5.0438169425511195
Maruti Vitara,Marut,Vitara,3.0,44000,Manual,24.3,1248.0,88.5,5,840000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,51.358024691358025,0.07091346153846154,14666.666666666666,3.641975308641975
Hyundai i10,Hyundai,I10,6.0,36936,Manual,19.81,1086.0,68.05,5,344000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,54.82079757698133,0.06266114180478821,6156.0,3.4351337708228167
Maruti Baleno,Maruti,Baleno,5.0,58000,Manual,21.4,1197.0,83.1,5,550000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,55.93457943925234,0.06942355889724311,11600.0,3.883177570093458
Maruti Swift Dzire,Maruti,Swift Dzire,9.0,45000,Automatic,17.4,1197.0,85.8,5,395000,0,1,0,0,0,0,1,Petrol,Dealer,2017.0,68.79310344827587,0.07167919799498747,5000.0,4.931034482758621
Mahindra Scorpio,Mahindra,Scorpio,6.0,83000,Manual,15.4,1997.0,120.0,7,850000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,129.67532467532467,0.06009013520280421,13833.333333333334,7.792207792207792
Hyundai Grand,Hyundai,Grand,2.0,12480,Manual,18.9,1197.0,81.86,5,545000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2024.0,63.333333333333336,0.0683876357560568,6240.0,4.3312169312169315
Maruti Swift Dzire,Maruti,Swift Dzire,6.0,79806,Manual,20.85,1197.0,83.14,5,430000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2020.0,57.41007194244604,0.06945697577276524,13301.0,3.9875299760191845
Mahindra Scorpio,Mahindra,Scorpio,2.0,45000,Manual,16.36,2159.5,140.0,7,1250000,1,1,0,0,1,0,0,Diesel,Dealer,2024.0,131.99877750611248,0.06482982171799027,22500.0,8.557457212713937
Honda Amaze,Hond,Amaz3,2.0,6399,Manual,19.5,1199.0,88.76,5,715000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2024.0,61.48717948717949,0.07402835696413679,3199.5,4.551794871794872
BMW X3,Bmw,X3,8.0,36000,Automatic,16.09,1995.0,174.52500000000003,5,2050000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,123.99005593536359,0.08748120300751881,4500.0,10.846799254195155
Volkswagen Polo,Volkswag3N,Polo,10.0,78800,Manual,22.07,1199.0,73.9,5,220000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,54.327140915269595,0.06163469557964971,7880.0,3.348436792025374
Honda Amaze,Honda,Amaze,7.0,58000,Automatic,15.5,1198.0,86.7,5,445000,0,1,0,0,0,0,1,Petrol,Dealer,2019.0,77.29032258064517,0.07237061769616027,8285.714285714286,5.593548387096774
Ford Ecosport,Ford,Ecosport,7.0,62000,Manual,22.7,1498.0,89.84,5,545000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,65.99118942731278,0.05997329773030708,8857.142857142857,3.957709251101322
Hyundai Creta,Hyundai,Cr3Ta,5.0,54000,Manual,19.67,1582.0,100.59431352459016,5,875000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,80.42704626334519,0.06358679742388759,10800.0,5.114098298148965
Maruti Alto,Maruti,Alto,3.0,25000,Manual,23.95,998.0,67.05,5,330000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,41.67014613778706,0.06718436873747495,8333.333333333334,2.799582463465553
Honda Amaze,Honda,Amaze,3.0,27000,Manual,19.692493169398904,1198.0,86.7,5,675000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,60.83536450639114,0.07237061769616027,9000.0,4.402692907098591
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,3.0,40000,Automatic,14.84,2143.0,170.0,5,2990000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,144.40700808625337,0.07932804479701354,13333.333333333334,11.455525606469003
Hyundai i10,Hyunda,I10,9.0,65000,Manual,20.36,1197.0,78.9,5,240000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,58.791748526522596,0.06591478696741855,7222.222222222223,3.8752455795677805
Hyundai i20,Hyunda,I20,10.0,58000,Manual,17.0,1197.0,100.59431352459016,5,280000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,70.41176470588235,0.08403869133215552,5800.0,5.91731256027001
Maruti Wagon R,Maruti,Wagon R,14.0,90000,Manual,18.9,998.0,67.1,5,82875,1,0,1,0,0,0,1,Petrol,Owner,2012.0,52.80423280423281,0.06723446893787574,6428.571428571428,3.5502645502645502
Volkswagen Polo,Volkswag3N,Polo,7.0,17205,Manual,19.692493169398904,1198.0,74.0,5,450000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,60.83536450639114,0.06176961602671119,2457.8571428571427,3.7577771064047947
Maruti Swift Dzire,Maruti,Swift Dzire,3.0,72000,Manual,28.4,1248.0,100.59431352459016,5,680000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,43.94366197183099,0.0806044178882934,24000.0,3.542053293119372
Maruti Vitara,Maruti,Vitara,5.0,61000,Manual,24.3,1248.0,100.59431352459016,5,670000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,51.358024691358025,0.0806044178882934,12200.0,4.139683684139513
Maruti Wagon R,Marut,Wagon R,13.0,71000,Manual,20.51,1197.0,67.04,5,115000,1,1,0,0,0,0,1,Petrol,Dealer,2013.0,58.3617747440273,0.056006683375104435,5461.538461538462,3.2686494392979033
Maruti Wagon R,Marut,Wagon,13.0,70000,Manual,21.79,998.0,67.05,5,124000,1,1,0,0,0,0,1,Petrol,Dealer,2013.0,45.800826067003214,0.06718436873747495,5384.615384615385,3.0770995869664985
BMW 5,Bmw,5,3.0,23000,Automatic,22.48,1995.0,174.52500000000003,5,4000000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,88.74555160142349,0.08748120300751881,7666.666666666667,7.763567615658364
Hyundai Grand,Hyundai,Grand,5.0,20000,Manual,18.9,1197.0,82.0,5,439000,1,0,1,0,0,0,1,Petrol,Owner,2021.0,63.333333333333336,0.06850459482038429,4000.0,4.338624338624339
Toyota Fortuner,Toyota,Fortuner,7.0,85000,Manual,13.0,2159.5,168.5,7,1600000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,166.1153846153846,0.07802732113915258,12142.857142857143,12.961538461538462
Hyundai Grand,Hyundai,Grand,7.0,41000,Manual,18.9,1197.0,82.0,5,380000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,63.333333333333336,0.06850459482038429,5857.142857142857,4.338624338624339
Renault Duster,Renault,Duster,4.0,35000,Manual,14.19,1498.0,104.5,5,585000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,105.56730091613812,0.06975967957276369,8750.0,7.3643410852713185
Honda City,Honda,City,10.0,62000,Manual,17.0,1497.0,118.0,5,360000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,88.05882352941177,0.0788243152972612,6200.0,6.9411764705882355
Hyundai Verna,Hyundai,Verna,2.0,4900,Manual,17.0,1591.0,100.59431352459016,5,945000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,93.58823529411765,0.06322709838126346,2450.0,5.91731256027001
Skoda Superb,Skoda,Superb,9.0,55200,Manual,13.14,1798.0,157.8,5,525000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,136.83409436834094,0.08776418242491658,6133.333333333333,12.009132420091325
Hyundai Grand,Hyunda,Grand,4.0,48000,Manual,24.0,1120.0,70.0,5,395000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,46.666666666666664,0.0625,12000.0,2.9166666666666665
Volkswagen Polo,Volkswag3N,Polo,5.0,38060,Automatic,17.21,1197.0,103.5,5,675000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,69.5525857059849,0.08646616541353383,7612.0,6.013945380592679
Toyota Fortuner,Toyota,Fortuner,9.0,102000,Manual,12.55,2159.5,168.5,7,880000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,172.07171314741035,0.07802732113915258,11333.333333333334,13.42629482071713
Hyundai i10,Maruti,I10,11.0,65000,Manual,19.81,1086.0,68.05,5,175000,1,1,0,0,0,0,1,Petrol,Dealer,2015.0,54.82079757698133,0.06266114180478821,5909.090909090909,3.4351337708228167
Maruti Alto,Maruti,Alto,6.0,25864,Manual,22.74,796.0,47.3,5,265000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,35.00439753737907,0.059422110552763814,4310.666666666667,2.0800351802990327
Hyundai Verna,Hyundai,Verna,9.0,94892,Manual,19.692493169398904,1582.0,126.3,5,310000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,80.33518084232954,0.07983565107458912,10543.555555555555,6.413611466742237
Toyota Innova,Toyota,Innova,6.0,130000,Manual,12.8,2159.5,102.0,7,875000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,168.7109375,0.0472331558231072,21666.666666666668,7.96875
Ford Ecosport,Ford,Ecosport,4.0,15000,Automatic,14.8,1497.0,121.36,5,800000,0,0,1,0,0,0,1,Petrol,Owner,2022.0,101.14864864864865,0.08106880427521711,3750.0,8.2
Honda City,Honda,City,5.0,53000,Automatic,18.0,1497.0,117.3,5,890000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,83.16666666666667,0.0783567134268537,10600.0,6.516666666666667
Ford Ecosport,Ford,Ecosport,4.0,9929,Manual,17.0,1497.0,121.36,5,750000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,88.05882352941177,0.08106880427521711,2482.25,7.138823529411765
Skoda Octavia,Skoda,Octavia,5.0,120000,Automatic,19.3,1968.0,141.0,5,1150000,0,0,1,0,1,0,0,Diesel,Owner,2021.0,101.96891191709844,0.07164634146341463,24000.0,7.305699481865284
BMW 5,Bmw,5,0.0,2000,Automatic,22.48,1995.0,174.52500000000003,5,4850000,0,1,0,0,1,0,0,Diesel,Dealer,2026.0,88.74555160142349,0.08748120300751881,8571.42857142857,7.763567615658364
BMW 3,Bmw,3,4.0,48000,Automatic,12.05,1995.0,154.0,5,680000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,165.56016597510373,0.07719298245614035,12000.0,12.780082987551866
Honda Jazz,Honda,Jazz,6.0,60000,Manual,18.7,1199.0,88.7,5,495000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,64.11764705882354,0.07397831526271893,10000.0,4.743315508021391
Hyundai i20,Hyunda,I20,10.0,75000,Manual,17.0,1197.0,80.0,5,255000,1,1,0,1,0,0,0,Cng,Dealer,2016.0,70.41176470588235,0.06683375104427736,7500.0,4.705882352941177
Renault KWID,Renault,Kwid,4.0,31851,Manual,25.17,1197.0,53.3,5,278000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,47.55661501787842,0.04452798663324979,7962.75,2.1176003178386966
Mahindra XUV500,Mahindra,Xuv50,5.0,35000,Manual,16.0,2159.5,140.0,7,900000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,134.96875,0.06482982171799027,7000.0,8.75
Renault Duster,Renault,Duster,7.0,62000,Manual,19.692493169398904,1461.0,108.45,5,475000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,74.19070746564061,0.0742299794661191,8857.142857142857,5.507174691751351
BMW 7,Bmw,7,7.0,65000,Automatic,16.46,2159.5,174.52500000000003,5,2590000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,131.19684082624545,0.08081731882380182,9285.714285714286,10.602976913730256
Toyota Innova,Toyota,Innova,4.0,67500,Manual,13.68,2159.5,147.51,8,1350000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,157.85818713450294,0.06830747858300532,16875.0,10.782894736842104
Hyundai i20,Hyundai,I20,9.0,108000,Manual,21.9,1396.0,90.0,5,220000,1,0,1,0,1,0,0,Diesel,Owner,2017.0,63.74429223744293,0.06446991404011461,12000.0,4.109589041095891
Renault KWID,R3Nault,Kwid,5.0,22779,Manual,25.17,799.0,53.3,5,300000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,31.744139849026617,0.06670838548185232,4555.8,2.1176003178386966
Hyundai Creta,Hyundai,Cr3Ta,5.0,30000,Manual,15.8,1591.0,121.3,5,950000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,100.69620253164557,0.07624135763670647,6000.0,7.677215189873417
Hyundai Creta,Hyundai,Creta,6.0,77000,Manual,21.38,1396.0,88.7,5,775000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,65.29466791393827,0.06353868194842408,12833.333333333334,4.148737137511693
Hyundai Grand,Hyundai,Grand,4.0,56302,Manual,24.0,1186.0,100.59431352459016,5,440000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,49.416666666666664,0.08481813956542172,14075.5,4.191429730191257
Maruti Alto,Maruti,Alto,2.0,25000,Manual,24.7,796.0,47.3,5,300000,1,0,1,0,0,0,1,Petrol,Owner,2024.0,32.22672064777328,0.059422110552763814,12500.0,1.9149797570850202
Maruti Wagon R,Maruti,Wagon R,11.0,130000,Manual,18.9,1061.0,67.0,5,130000,1,0,1,0,0,0,1,Petrol,Owner,2015.0,56.13756613756614,0.06314797360980208,11818.181818181818,3.544973544973545
Hyundai i10,Hyunda,I10,9.0,72000,Manual,20.36,1197.0,78.9,5,240000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,58.791748526522596,0.06591478696741855,8000.0,3.8752455795677805
Renault KWID,R3Nault,Kwid,4.0,20000,Manual,22.3,799.0,53.26,5,275000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,35.82959641255605,0.06665832290362954,5000.0,2.3883408071748877
Hyundai Santro,Hyundai,Santro,13.0,81000,Manual,17.92,1086.0,62.1,5,125000,1,0,1,0,0,0,1,Petrol,Owner,2013.0,60.60267857142856,0.057182320441988954,6230.7692307692305,3.4654017857142856
Hyundai i10,Hyunda,I10,10.0,82110,Manual,20.36,1197.0,78.9,5,265000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,58.791748526522596,0.06591478696741855,8211.0,3.8752455795677805
Hyundai Verna,Hyundai,Verna,8.0,67000,Automatic,17.1,1591.0,121.4,5,465000,0,1,0,0,0,0,1,Petrol,Dealer,2018.0,93.0409356725146,0.07630421118793212,8375.0,7.099415204678363
Maruti Vitara,Maruti,Vitara,3.0,38300,Manual,24.3,1248.0,88.5,5,750000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,51.358024691358025,0.07091346153846154,12766.666666666666,3.641975308641975
Hyundai Grand,Hyundai,Grand,5.0,13229,Manual,19.692493169398904,1197.0,82.0,5,500000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2021.0,60.78458373468296,0.06850459482038429,2645.8,4.164023280070178
Honda City,Honda,City,6.0,32000,Manual,17.4,1497.0,117.6,5,755000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,86.0344827586207,0.0785571142284569,5333.333333333333,6.758620689655173
Hyundai i20,Maruti,I20,7.0,80000,Manual,21.9,1396.0,88.76,5,350000,1,0,1,0,1,0,0,Diesel,Owner,2019.0,63.74429223744293,0.06358166189111748,11428.57142857143,4.0529680365296805
Hyundai i20,Hyundai,I20,11.0,68000,Manual,18.5,1197.0,80.0,5,180000,1,0,1,1,0,0,0,Cng,Owner,2015.0,64.70270270270271,0.06683375104427736,6181.818181818182,4.324324324324325
Maruti Alto,Maruti,Alto,4.0,56660,Manual,23.95,998.0,67.05,5,250000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,41.67014613778706,0.06718436873747495,14165.0,2.799582463465553
Hyundai Grand,Hyundai,Grand,6.0,46000,Manual,24.0,1120.0,70.0,5,335000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,46.666666666666664,0.0625,7666.666666666667,2.9166666666666665
Maruti Swift,Maruti,Swift,3.0,4000,Manual,22.0,1197.0,81.8,5,490000,1,0,1,0,0,0,1,Petrol,Owner,2023.0,54.40909090909091,0.0683375104427736,1333.3333333333333,3.7181818181818183
Ford Ecosport,Ford,Ecospor,4.0,54000,Manual,23.0,1498.0,98.96,5,680000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,65.1304347826087,0.06606141522029373,13500.0,4.302608695652173
Hyundai Creta,Hyundai,Creta,3.0,19800,Manual,22.1,1396.0,88.7,5,1050000,1,0,1,0,1,0,0,Diesel,Owner,2023.0,63.167420814479634,0.06353868194842408,6600.0,4.013574660633484
Volkswagen Vento,Volkswagen,Vento,7.0,55000,Manual,22.27,1498.0,108.6,5,375000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,67.26537943421644,0.07249666221628838,7857.142857142857,4.87651549169286
Honda City,Honda,City,4.0,55000,Manual,17.0,1497.0,118.0,5,745000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,88.05882352941177,0.0788243152972612,13750.0,6.9411764705882355
Maruti Eeco,Maruti,Eeco,5.0,38640,Manual,15.1,1196.0,73.0,5,285000,1,1,0,1,0,0,0,Cng,Dealer,2021.0,79.20529801324504,0.061036789297658864,7728.0,4.8344370860927155
Hyundai i20,Hyundai,I20,2.0,28000,Manual,18.6,1197.0,100.59431352459016,5,630000,1,1,0,1,0,0,0,Cng,Dealer,2024.0,64.35483870967741,0.08403869133215552,14000.0,5.4082964260532345
Toyota Camry,Toyot,Camr,4.0,80000,Automatic,19.16,2159.5,157.7,5,1995000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,112.70876826722338,0.07302616346376475,20000.0,8.230688935281837
Renault KWID,Renault,Kwid,3.0,8000,Manual,25.17,799.0,53.3,5,300000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,31.744139849026617,0.06670838548185232,2666.6666666666665,2.1176003178386966
Mercedes-Benz S-Class,Mercedes-Benz,S-Class,11.0,50001,Automatic,10.13,2159.5,174.52500000000003,5,1751000,0,1,0,1,0,0,0,Cng,Dealer,2015.0,213.1786771964462,0.08081731882380182,4545.545454545455,17.228529121421523
Audi A4,Audi,A4,5.0,55000,Automatic,17.84,1395.0,147.51,5,1850000,0,1,0,1,0,0,0,Cng,Dealer,2021.0,78.19506726457399,0.10574193548387097,11000.0,8.268497757847534
Volkswagen Polo,Volkswagen,Polo,3.0,54495,Manual,20.14,1498.0,88.0,5,538000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,74.3793445878848,0.05874499332443257,18165.0,4.369414101290963
Jaguar XF,Jaguar,Xf,9.0,30000,Automatic,14.74,2159.5,174.52500000000003,5,1550000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,146.50610583446405,0.08081731882380182,3333.3333333333335,11.840230664857533
Renault Duster,Renault,Dust3R,9.0,66000,Manual,19.01,1461.0,108.45,5,428000,1,1,0,0,0,0,1,Petrol,Dealer,2017.0,76.85428721725407,0.0742299794661191,7333.333333333333,5.7048921620199895
Maruti Baleno,Maruti,Baleno,3.0,16315,Manual,21.4,1197.0,83.1,5,590000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,55.93457943925234,0.06942355889724311,5438.333333333333,3.883177570093458
Maruti Swift,Maruti,Swift,1.0,9000,Manual,21.21,1197.0,81.8,5,550000,1,0,1,0,0,0,1,Petrol,Owner,2025.0,56.43564356435643,0.0683375104427736,9000.0,3.8566713814238565
Toyota Innova,Toyota,Innova,5.0,35000,Manual,11.25,2159.5,163.7,7,1575000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,191.95555555555555,0.07580458439453577,7000.0,14.55111111111111
BMW 6,Bmw,6,3.0,20000,Automatic,14.28,1998.0,174.52500000000003,4,4575000,0,1,0,1,0,0,0,Cng,Dealer,2023.0,139.91596638655463,0.08734984984984986,6666.666666666667,12.221638655462188
Maruti Ciaz,Maruti,Ciaz,6.0,102000,Manual,19.692493169398904,1373.0,91.1,5,551000,1,0,1,0,0,0,1,Petrol,Owner,2020.0,69.72199955532139,0.0663510560815732,17000.0,4.626128302614551
Hyundai Venue,Hyundai,Venue,1.0,10000,Manual,23.7,1396.0,100.59431352459016,5,1039000,1,1,0,0,1,0,0,Diesel,Dealer,2025.0,58.902953586497894,0.07205896384282963,10000.0,4.244485802725324
Maruti Swift Dzire,Maruti,Swift Dzire,10.0,83000,Manual,17.5,1298.0,85.8,5,220000,1,0,1,0,0,0,1,Petrol,Owner,2016.0,74.17142857142858,0.06610169491525424,8300.0,4.902857142857143
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,6.0,65000,Automatic,13.0,2159.5,174.52500000000003,5,2500000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,166.1153846153846,0.08081731882380182,10833.333333333334,13.425000000000002
Ford Ecosport,Ford,Ecosport,4.0,41666,Automatic,15.63,1499.0,110.4,5,715000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,95.90531030070377,0.07364909939959974,10416.5,7.063339731285988
Maruti Swift,Marut,Swift,6.0,46138,Manual,20.4,1197.0,81.8,5,400000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2020.0,58.6764705882353,0.0683375104427736,7689.666666666667,4.009803921568627
Maruti Eeco,Maruti,Eeco,5.0,55000,Manual,21.94,1196.0,61.7,5,270000,1,0,1,1,0,0,0,Cng,Owner,2021.0,54.512306289881494,0.051588628762541805,11000.0,2.812215132178669
Maruti Swift Dzire,Maruti,Swift Dzire,3.0,36725,Automatic,21.21,1197.0,81.8,5,725000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,56.43564356435643,0.0683375104427736,12241.666666666666,3.8566713814238565
Honda WR-V,Honda,Wr-V,4.0,50000,Manual,25.5,1498.0,98.6,5,700000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,58.745098039215684,0.06582109479305741,12500.0,3.8666666666666663
Volvo XC,Volvo,Xc,1.0,9000,Automatic,17.2,1969.0,174.52500000000003,7,8195000,0,1,0,0,1,0,0,Diesel,Dealer,2025.0,114.47674418604652,0.08863636363636365,9000.0,10.146802325581397
Toyota Fortuner,Toyota,Fortuner,4.0,45000,Automatic,12.9,2159.5,100.59431352459016,7,2750000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,167.4031007751938,0.04658222436887713,11250.0,7.798008800355826
Maruti Ertiga,Maruti,Ertiga,4.0,58000,Manual,25.47,1248.0,88.5,7,665000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,48.99882214369847,0.07091346153846154,14500.0,3.474676089517079
Maruti Baleno,Maruti,Baleno,4.0,46931,Manual,21.01,1197.0,81.8,5,500000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2022.0,56.97287006187529,0.0683375104427736,11732.75,3.893384102808186
Hyundai i20,Hyundai,I20,5.0,30000,Manual,22.54,1396.0,100.59431352459016,5,554000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,61.934338952972496,0.07205896384282963,6000.0,4.4629242912418
Honda City,Honda,City,4.0,15000,Manual,16.8,1497.0,116.3,5,835000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,89.10714285714285,0.07768871075484302,3750.0,6.9226190476190474
Volkswagen Polo,Volkswagen,Polo,4.0,34156,Manual,16.47,1198.0,74.0,5,445000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,72.73831208257438,0.06176961602671119,8539.0,4.493017607771707
Honda City,Honda,City,7.0,70000,Manual,26.0,1498.0,98.6,5,550000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,57.61538461538461,0.06582109479305741,10000.0,3.792307692307692
Maruti Swift,Marut,Swift,2.0,18800,Manual,20.4,1197.0,83.11,5,515000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,58.6764705882353,0.06943191311612364,9400.0,4.074019607843137
Maruti Ciaz,Maruti,Ciaz,6.0,49000,Manual,28.09,1248.0,88.5,5,550000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,44.428622285510855,0.07091346153846154,8166.666666666667,3.1505873976504093
Volkswagen Vento,Volkswagen,Vento,8.0,75000,Manual,20.54,1598.0,103.6,5,365000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,77.79941577409932,0.06483103879849812,9375.0,5.0438169425511195
Honda City,Honda,City,7.0,56000,Manual,17.4,1197.0,117.3,5,500000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,68.79310344827587,0.09799498746867168,8000.0,6.741379310344828
Land Rover Rover,Land Rover,Rover,3.0,18000,Automatic,18.0,2159.5,100.59431352459016,7,4500000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,119.97222222222223,0.04658222436887713,6000.0,5.5885729735883425
Tata Tiago,Tata,Tiago,2.0,23000,Manual,23.84,1199.0,84.0,5,445000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,50.29362416107383,0.07005838198498748,11500.0,3.523489932885906
Maruti Baleno,Maruti,Bal3No,4.0,20000,Automatic,19.56,1197.0,81.8,5,710000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,61.196319018404914,0.0683375104427736,5000.0,4.18200408997955
Maruti Vitara,Maruti,Vitara,5.0,120000,Manual,19.692493169398904,1248.0,88.5,5,700000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,63.37440309179978,0.07091346153846154,24000.0,4.494098296173302
Maruti Wagon R,Marut,Wagon R,6.0,53000,Manual,26.2,998.0,58.2,5,350000,1,1,0,1,0,0,0,Cng,Dealer,2020.0,38.091603053435115,0.058316633266533066,8833.333333333334,2.221374045801527
Maruti Swift Dzire,Maruti,Swift Dzire,8.0,112000,Manual,23.4,1248.0,74.0,5,345000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,53.333333333333336,0.05929487179487179,14000.0,3.1623931623931627
Ford Figo,Ford,Figo,10.0,43493,Manual,15.6,1196.0,70.0,5,199000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,76.66666666666667,0.05852842809364549,4349.3,4.487179487179487
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,3.0,6577,Automatic,14.74,1991.0,174.52500000000003,5,3480000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,135.07462686567163,0.08765695630336516,2192.3333333333335,11.840230664857533
Honda Amaze,Honda,Amaze,3.0,6905,Automatic,19.0,1197.0,88.76,5,750000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,63.0,0.07415204678362573,2301.6666666666665,4.671578947368421
Maruti Celerio,Maruti,Celerio,4.0,24513,Manual,21.63,998.0,67.04,5,525000,1,1,0,1,0,0,0,Cng,Dealer,2022.0,46.13962089690245,0.06717434869739479,6128.25,3.099398982894129
Maruti Swift,Maruti,Swift,5.0,76508,Manual,20.4,1197.0,83.11,5,399000,1,1,0,1,0,0,0,Cng,Dealer,2021.0,58.6764705882353,0.06943191311612364,15301.6,4.074019607843137
Hyundai Verna,Hyundai,Verna,4.0,28500,Manual,22.32,1582.0,126.3,5,825000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,70.87813620071684,0.07983565107458912,7125.0,5.658602150537634
Honda City,Hond,City,12.0,77000,Manual,17.0,1497.0,118.0,5,385000,1,1,0,0,0,0,1,Petrol,Dealer,2014.0,88.05882352941177,0.0788243152972612,6416.666666666667,6.9411764705882355
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8.0,125000,Automatic,12.3,1796.0,174.52500000000003,5,1525000,0,1,0,0,0,0,1,Petrol,Dealer,2018.0,146.0162601626016,0.09717427616926505,15625.0,14.189024390243905
