max_power,power_mileage_ratio,engine,engine_mileage_ratio,power_engine_ratio,seats,km_per_year,km_driven,vehicle_age,mileage,selling_price
47.3,2.0800351802990327,796.0,35.00439753737907,0.0594221105527638,5,3275.0,26200,8.0,22.74,235000
83.1,3.883177570093458,1197.0,55.93457943925234,0.0694235588972431,5,6250.0,25000,4.0,21.4,590000
174.5,13.527131782945736,2159.5,167.4031007751938,0.0808057420699236,7,16666.666666666668,50000,3.0,12.9,2950000
62.1,3.4654017857142856,1086.0,60.60267857142856,0.0571823204419889,5,6153.846153846154,80000,13.0,17.92,110000
115.0,8.518518518518519,2159.5,159.96296296296296,0.0532530678397777,5,7857.142857142857,110000,14.0,13.5,280000
147.51,8.268497757847534,1395.0,78.19506726457399,0.1057419354838709,5,11000.0,55000,5.0,17.84,1851000
117.3,6.741379310344828,1497.0,86.0344827586207,0.0783567134268537,5,8333.333333333334,25000,3.0,17.4,750000
81.86,4.331216931216932,1197.0,63.333333333333336,0.0683876357560568,5,6000.0,36000,6.0,18.9,400000
74.0,3.7577771064047942,1248.0,63.37440309179978,0.0592948717948717,5,10000.0,40000,4.0,19.692493169398904,530000
105.0,6.3444108761329305,2159.5,130.4833836858006,0.0486223662884927,6,8333.333333333334,25000,3.0,16.55,870000
53.3,2.1176003178386966,799.0,31.744139849026617,0.0667083854818523,5,10012.666666666666,30038,3.0,25.17,295000
69.0,2.529325513196481,1047.0,38.37976539589442,0.0659025787965616,5,13250.0,53000,4.0,27.28,370000
81.8,3.856671381423857,1197.0,56.43564356435643,0.0683375104427736,5,1666.6666666666667,5000,3.0,21.21,530000
67.0,2.787021630615641,999.0,41.55574043261232,0.067067067067067,5,8750.0,35000,4.0,24.04,350000
89.84,3.957709251101322,1498.0,65.99118942731278,0.059973297730307,5,7750.0,62000,8.0,22.7,470000
99.0,3.832752613240418,1498.0,57.994579945799465,0.0660881174899866,5,7000.0,42000,6.0,25.83,390000
120.0,7.792207792207792,2159.5,140.22727272727272,0.0555684186154202,7,13333.333333333334,80000,6.0,15.4,920000
140.0,9.271523178807946,2159.5,143.01324503311258,0.0648298217179902,7,7500.0,60000,8.0,15.1,550000
126.32,5.659498207885305,1582.0,70.87813620071684,0.0798482932996207,5,6428.571428571428,45000,7.0,22.32,635000
140.0,8.75,2159.5,134.96875,0.0648298217179902,7,12500.0,50000,4.0,16.0,1250000
47.3,1.91497975708502,796.0,32.22672064777328,0.0594221105527638,5,4000.0,12000,3.0,24.7,300000
117.6,5.971818752881133,1497.0,76.01881524713484,0.0785571142284569,5,4000.0,12000,3.0,19.692493169398904,960000
88.5,4.494098296173302,1248.0,63.37440309179978,0.0709134615384615,5,5000.0,15000,3.0,19.692493169398904,750000
73.9,4.486945962355799,1198.0,72.73831208257438,0.061686143572621,5,6300.0,63000,10.0,16.47,249000
153.86,8.742045454545455,2159.5,122.69886363636364,0.0712479740680713,7,10000.0,30000,3.0,17.6,1400000
68.0,3.4,1399.0,69.95,0.0486061472480343,5,13000.0,130000,10.0,20.0,250000
126.32,5.659498207885305,1582.0,70.87813620071684,0.0798482932996207,5,17142.85714285714,120000,7.0,22.32,610000
